ball_possession_home,blocked_shots_home,corner_kicks_home,fouls_home,goalkeeper_saves_home,offsides_home,passes_%_home,passes_accurate_home,red_cards_home,shots_insidebox_home,shots_off_goal_home,shots_on_goal_home,shots_outsidebox_home,total_shots_home,total_passes_home,yellow_cards_home,ball_possession_away,blocked_shots_away,corner_kicks_away,fouls_away,goalkeeper_saves_away,offsides_away,passes_%_away,passes_accurate_away,red_cards_away,shots_insidebox_away,shots_off_goal_away,shots_on_goal_away,shots_outsidebox_away,total_shots_away,total_passes_away,yellow_cards_away,fixture_id
0.38,2.0,7.0,12.0,2.0,4.0,0.71,200.0,0.0,7.0,1.0,8.0,4.0,11.0,281.0,4.0,0.62,5.0,5.0,8.0,4.0,2.0,0.81,363.0,0.0,9.0,4.0,4.0,4.0,13.0,448.0,1.0,27325
0.49,2.0,4.0,11.0,2.0,3.0,0.74,293.0,0.0,10.0,5.0,7.0,4.0,14.0,398.0,3.0,0.51,2.0,4.0,9.0,6.0,1.0,0.74,300.0,0.0,6.0,4.0,3.0,3.0,9.0,404.0,3.0,27324
0.62,3.0,7.0,15.0,0.0,2.0,0.83,438.0,0.0,14.0,9.0,5.0,3.0,17.0,527.0,2.0,0.38,3.0,0.0,18.0,4.0,1.0,0.66,211.0,0.0,1.0,2.0,1.0,5.0,6.0,321.0,5.0,27327
0.55,0.0,6.0,21.0,2.0,2.0,0.78,342.0,0.0,6.0,5.0,4.0,3.0,9.0,438.0,4.0,0.45,3.0,3.0,14.0,3.0,3.0,0.73,256.0,0.0,8.0,8.0,4.0,7.0,15.0,351.0,2.0,27323
0.58,4.0,6.0,14.0,2.0,1.0,0.73,329.0,0.0,15.0,6.0,7.0,2.0,17.0,452.0,4.0,0.42,2.0,1.0,13.0,7.0,3.0,0.62,202.0,0.0,5.0,3.0,4.0,4.0,9.0,328.0,3.0,27328
0.58,4.0,5.0,9.0,2.0,3.0,0.79,402.0,0.0,12.0,10.0,5.0,7.0,19.0,510.0,0.0,0.42,4.0,2.0,17.0,4.0,0.0,0.71,250.0,0.0,4.0,1.0,2.0,3.0,7.0,353.0,3.0,27320
0.43,3.0,7.0,14.0,4.0,3.0,0.77,265.0,0.0,5.0,4.0,3.0,5.0,10.0,345.0,4.0,0.57,3.0,6.0,14.0,1.0,3.0,0.8,370.0,0.0,5.0,3.0,4.0,5.0,10.0,463.0,3.0,27319
0.58,0.0,2.0,10.0,2.0,8.0,0.86,523.0,0.0,6.0,1.0,6.0,1.0,7.0,609.0,2.0,0.42,4.0,3.0,12.0,3.0,3.0,0.81,323.0,0.0,10.0,9.0,2.0,5.0,15.0,399.0,1.0,27321
0.73,2.0,6.0,9.0,3.0,3.0,0.91,649.0,0.0,2.0,5.0,2.0,7.0,9.0,712.0,2.0,0.27,6.0,5.0,13.0,1.0,4.0,0.82,210.0,0.0,7.0,3.0,5.0,7.0,14.0,257.0,3.0,27322
0.39,1.0,7.0,16.0,1.0,2.0,0.76,242.0,1.0,8.0,4.0,4.0,1.0,9.0,317.0,7.0,0.61,11.0,3.0,12.0,1.0,3.0,0.85,414.0,0.0,14.0,8.0,2.0,7.0,21.0,489.0,4.0,27326
0.43,3.0,4.0,17.0,0.0,1.0,0.63,170.0,0.0,12.0,5.0,8.0,4.0,16.0,269.0,0.0,0.57,2.0,2.0,18.0,4.0,1.0,0.68,241.0,0.0,3.0,5.0,0.0,4.0,7.0,354.0,4.0,27333
0.69,8.0,7.0,9.0,1.0,2.0,0.85,573.0,0.0,12.0,9.0,6.0,11.0,23.0,674.0,2.0,0.31,2.0,4.0,14.0,4.0,1.0,0.7,209.0,0.0,3.0,1.0,1.0,1.0,4.0,300.0,3.0,27337
0.5,4.0,6.0,15.0,5.0,0.0,0.72,281.0,0.0,10.0,7.0,3.0,4.0,14.0,393.0,2.0,0.5,4.0,5.0,13.0,3.0,3.0,0.72,286.0,0.0,13.0,3.0,8.0,2.0,15.0,399.0,2.0,27334
0.56,4.0,4.0,18.0,6.0,2.0,0.84,464.0,0.0,5.0,4.0,4.0,7.0,12.0,553.0,4.0,0.44,2.0,6.0,12.0,3.0,1.0,0.79,314.0,0.0,11.0,3.0,8.0,2.0,13.0,398.0,3.0,27331
0.59,3.0,7.0,8.0,3.0,1.0,0.84,482.0,0.0,5.0,4.0,5.0,7.0,12.0,573.0,2.0,0.41,1.0,2.0,12.0,2.0,3.0,0.74,299.0,0.0,4.0,2.0,5.0,4.0,8.0,402.0,4.0,27330
0.5,1.0,1.0,17.0,2.0,3.0,0.72,284.0,0.0,2.0,1.0,1.0,1.0,3.0,394.0,4.0,0.5,2.0,3.0,13.0,0.0,1.0,0.73,286.0,0.0,5.0,5.0,2.0,4.0,9.0,393.0,1.0,27338
0.48,3.0,3.0,12.0,3.0,2.0,0.78,257.0,0.0,11.0,6.0,4.0,2.0,13.0,331.0,6.0,0.52,2.0,2.0,18.0,2.0,2.0,0.74,256.0,0.0,8.0,7.0,3.0,4.0,12.0,348.0,5.0,27335
0.35,2.0,2.0,14.0,2.0,1.0,0.75,220.0,0.0,5.0,5.0,4.0,6.0,11.0,295.0,2.0,0.65,0.0,9.0,10.0,2.0,1.0,0.82,446.0,0.0,9.0,6.0,4.0,1.0,10.0,545.0,1.0,27336
0.72,1.0,5.0,12.0,1.0,0.0,0.88,685.0,0.0,11.0,7.0,7.0,4.0,15.0,778.0,3.0,0.28,2.0,1.0,18.0,4.0,1.0,0.67,201.0,0.0,2.0,1.0,2.0,3.0,5.0,298.0,3.0,27329
0.55,2.0,6.0,16.0,0.0,6.0,0.76,325.0,0.0,11.0,5.0,9.0,5.0,16.0,430.0,2.0,0.45,2.0,2.0,10.0,6.0,6.0,0.68,244.0,0.0,4.0,4.0,0.0,2.0,6.0,358.0,5.0,27332
0.54,3.0,5.0,15.0,0.0,1.0,0.82,333.0,0.0,17.0,11.0,9.0,6.0,23.0,404.0,2.0,0.46,2.0,8.0,13.0,4.0,2.0,0.77,254.0,0.0,6.0,4.0,0.0,0.0,6.0,332.0,1.0,27346
0.66,0.0,3.0,11.0,2.0,3.0,0.83,535.0,0.0,4.0,4.0,6.0,6.0,10.0,644.0,2.0,0.34,3.0,6.0,26.0,4.0,1.0,0.66,197.0,2.0,4.0,1.0,2.0,2.0,6.0,300.0,7.0,27341
0.54,1.0,4.0,15.0,0.0,1.0,0.64,247.0,0.0,7.0,5.0,3.0,2.0,9.0,384.0,2.0,0.46,1.0,5.0,15.0,1.0,2.0,0.6,190.0,0.0,3.0,2.0,2.0,2.0,5.0,316.0,3.0,27344
0.45,4.0,7.0,13.0,5.0,2.0,0.81,343.0,0.0,12.0,5.0,9.0,6.0,18.0,422.0,1.0,0.55,7.0,4.0,8.0,6.0,3.0,0.82,415.0,0.0,7.0,2.0,5.0,7.0,14.0,507.0,3.0,27347
0.44,1.0,7.0,15.0,2.0,4.0,0.7,212.0,0.0,14.0,11.0,7.0,5.0,19.0,302.0,2.0,0.56,0.0,5.0,19.0,5.0,1.0,0.76,298.0,1.0,5.0,6.0,3.0,4.0,9.0,393.0,5.0,27348
0.36,3.0,3.0,18.0,4.0,0.0,0.79,273.0,1.0,10.0,5.0,5.0,3.0,13.0,347.0,5.0,0.64,4.0,8.0,12.0,4.0,2.0,0.86,541.0,0.0,8.0,4.0,7.0,7.0,15.0,629.0,3.0,27343
0.38,3.0,6.0,20.0,2.0,1.0,0.76,243.0,1.0,7.0,6.0,2.0,4.0,11.0,318.0,4.0,0.62,2.0,4.0,6.0,1.0,3.0,0.85,446.0,0.0,4.0,4.0,2.0,4.0,8.0,522.0,2.0,27340
0.68,2.0,5.0,9.0,1.0,4.0,0.85,499.0,0.0,2.0,5.0,1.0,6.0,8.0,585.0,0.0,0.32,1.0,2.0,22.0,1.0,2.0,0.64,174.0,0.0,3.0,6.0,1.0,5.0,8.0,271.0,3.0,27345
0.36,3.0,1.0,15.0,5.0,2.0,0.81,292.0,0.0,6.0,4.0,6.0,7.0,13.0,362.0,3.0,0.64,1.0,6.0,17.0,3.0,0.0,0.86,543.0,1.0,11.0,6.0,9.0,5.0,16.0,631.0,4.0,27342
0.51,5.0,7.0,14.0,2.0,1.0,0.75,272.0,0.0,11.0,10.0,1.0,5.0,16.0,361.0,2.0,0.49,5.0,4.0,19.0,1.0,1.0,0.74,260.0,0.0,10.0,6.0,3.0,4.0,14.0,349.0,5.0,27339
0.43,2.0,7.0,17.0,4.0,1.0,0.71,213.0,0.0,8.0,2.0,7.0,3.0,11.0,299.0,6.0,0.57,1.0,7.0,11.0,3.0,5.0,0.78,300.0,0.0,5.0,4.0,4.0,4.0,9.0,383.0,2.0,27353
0.57,0.0,5.0,7.0,2.0,2.0,0.71,287.0,0.0,6.0,4.0,4.0,2.0,8.0,406.0,4.0,0.43,2.0,5.0,15.0,4.0,5.0,0.6,176.0,0.0,3.0,5.0,2.0,6.0,9.0,294.0,3.0,27354
0.46,3.0,3.0,17.0,4.0,2.0,0.71,263.0,0.0,4.0,1.0,2.0,2.0,6.0,368.0,1.0,0.54,1.0,3.0,13.0,0.0,1.0,0.73,314.0,0.0,4.0,2.0,5.0,4.0,8.0,432.0,1.0,27357
0.68,4.0,9.0,8.0,5.0,2.0,0.91,701.0,0.0,11.0,8.0,8.0,9.0,20.0,774.0,3.0,0.32,2.0,1.0,5.0,7.0,0.0,0.77,270.0,0.0,10.0,4.0,8.0,4.0,14.0,350.0,0.0,27349
0.44,2.0,4.0,13.0,2.0,3.0,0.81,367.0,0.0,5.0,4.0,4.0,5.0,10.0,451.0,4.0,0.56,5.0,9.0,12.0,3.0,3.0,0.82,456.0,0.0,10.0,6.0,2.0,3.0,13.0,557.0,4.0,27351
0.41,2.0,3.0,22.0,1.0,2.0,0.74,222.0,0.0,13.0,7.0,5.0,1.0,14.0,300.0,4.0,0.59,9.0,2.0,16.0,3.0,1.0,0.79,339.0,0.0,7.0,6.0,2.0,10.0,17.0,430.0,5.0,27358
0.55,2.0,1.0,7.0,1.0,2.0,0.88,485.0,0.0,5.0,2.0,3.0,2.0,7.0,549.0,4.0,0.45,3.0,7.0,21.0,2.0,2.0,0.82,353.0,0.0,6.0,9.0,1.0,7.0,13.0,432.0,3.0,27350
0.56,5.0,8.0,12.0,2.0,2.0,0.68,299.0,0.0,11.0,7.0,5.0,6.0,17.0,437.0,2.0,0.44,1.0,5.0,9.0,2.0,3.0,0.61,206.0,0.0,3.0,3.0,2.0,3.0,6.0,339.0,1.0,27352
0.71,6.0,7.0,10.0,1.0,3.0,0.9,606.0,0.0,13.0,8.0,8.0,9.0,22.0,676.0,0.0,0.29,1.0,2.0,12.0,5.0,3.0,0.72,192.0,0.0,7.0,5.0,1.0,0.0,7.0,266.0,3.0,27356
0.61,4.0,5.0,19.0,2.0,2.0,0.83,359.0,0.0,8.0,5.0,6.0,7.0,15.0,432.0,6.0,0.39,1.0,6.0,10.0,5.0,0.0,0.63,168.0,1.0,10.0,8.0,4.0,3.0,13.0,268.0,4.0,27355
0.48,,8.0,13.0,3.0,0.0,0.77,283.0,0.0,4.0,5.0,3.0,4.0,8.0,369.0,3.0,0.52,,3.0,18.0,3.0,3.0,0.78,317.0,0.0,6.0,4.0,3.0,1.0,7.0,408.0,2.0,27368
0.48,2.0,4.0,16.0,2.0,3.0,0.7,255.0,0.0,10.0,4.0,6.0,2.0,12.0,362.0,3.0,0.52,4.0,3.0,13.0,3.0,4.0,0.74,285.0,1.0,11.0,6.0,3.0,2.0,13.0,384.0,3.0,27363
0.34,0.0,3.0,21.0,1.0,4.0,0.73,214.0,1.0,9.0,9.0,2.0,2.0,11.0,294.0,7.0,0.66,2.0,4.0,16.0,1.0,0.0,0.84,476.0,0.0,8.0,5.0,4.0,3.0,11.0,565.0,3.0,27361
0.6,2.0,6.0,11.0,2.0,5.0,0.84,407.0,0.0,7.0,9.0,5.0,9.0,16.0,485.0,0.0,0.4,3.0,2.0,19.0,3.0,1.0,0.75,231.0,0.0,8.0,3.0,3.0,1.0,9.0,308.0,2.0,27362
0.66,1.0,13.0,9.0,4.0,2.0,0.81,406.0,1.0,9.0,5.0,7.0,4.0,13.0,502.0,3.0,0.34,0.0,2.0,18.0,7.0,2.0,0.67,180.0,0.0,2.0,0.0,6.0,4.0,6.0,269.0,1.0,27364
0.32,2.0,4.0,22.0,1.0,3.0,0.78,227.0,0.0,11.0,10.0,4.0,5.0,16.0,291.0,4.0,0.68,1.0,4.0,11.0,1.0,0.0,0.86,550.0,1.0,3.0,1.0,1.0,0.0,3.0,640.0,2.0,27365
0.41,2.0,7.0,11.0,1.0,2.0,0.77,285.0,0.0,5.0,4.0,4.0,5.0,10.0,372.0,2.0,0.59,5.0,5.0,18.0,4.0,0.0,0.86,472.0,0.0,3.0,2.0,1.0,5.0,8.0,551.0,4.0,27367
0.58,2.0,9.0,11.0,2.0,3.0,0.77,369.0,1.0,12.0,7.0,4.0,1.0,13.0,481.0,5.0,0.42,2.0,7.0,7.0,2.0,3.0,0.66,229.0,0.0,8.0,2.0,4.0,0.0,8.0,345.0,1.0,27366
0.33,4.0,6.0,23.0,2.0,2.0,0.78,260.0,1.0,9.0,4.0,5.0,4.0,13.0,334.0,4.0,0.67,4.0,4.0,10.0,5.0,3.0,0.88,611.0,0.0,2.0,4.0,2.0,8.0,10.0,695.0,2.0,27360
0.47,3.0,3.0,14.0,0.0,1.0,0.7,205.0,0.0,10.0,9.0,4.0,6.0,16.0,292.0,3.0,0.53,5.0,10.0,18.0,2.0,0.0,0.66,215.0,0.0,3.0,3.0,0.0,5.0,8.0,327.0,2.0,27359
0.58,1.0,3.0,13.0,2.0,3.0,0.59,242.0,0.0,8.0,4.0,6.0,3.0,11.0,408.0,2.0,0.42,1.0,3.0,12.0,4.0,6.0,0.51,153.0,0.0,6.0,2.0,4.0,1.0,7.0,301.0,2.0,27372
0.57,3.0,5.0,12.0,4.0,3.0,0.82,362.0,1.0,6.0,4.0,7.0,8.0,14.0,439.0,1.0,0.43,3.0,7.0,17.0,6.0,1.0,0.81,262.0,0.0,9.0,3.0,8.0,5.0,14.0,324.0,1.0,27371
0.49,1.0,4.0,10.0,2.0,0.0,0.75,307.0,0.0,6.0,5.0,6.0,6.0,12.0,408.0,0.0,0.51,0.0,6.0,14.0,6.0,2.0,0.73,298.0,0.0,3.0,1.0,3.0,1.0,4.0,409.0,1.0,27374
0.61,1.0,4.0,10.0,3.0,2.0,0.83,395.0,0.0,10.0,8.0,6.0,5.0,15.0,474.0,4.0,0.39,0.0,1.0,16.0,3.0,1.0,0.72,212.0,0.0,7.0,5.0,3.0,1.0,8.0,293.0,2.0,27376
0.61,5.0,3.0,12.0,0.0,3.0,0.9,636.0,0.0,12.0,7.0,8.0,8.0,20.0,705.0,1.0,0.39,4.0,5.0,18.0,7.0,2.0,0.8,347.0,0.0,6.0,6.0,0.0,4.0,10.0,436.0,3.0,27369
0.57,5.0,7.0,13.0,4.0,5.0,0.84,427.0,1.0,13.0,7.0,7.0,6.0,19.0,506.0,3.0,0.43,1.0,0.0,18.0,6.0,3.0,0.81,308.0,0.0,10.0,7.0,6.0,4.0,14.0,382.0,2.0,27375
0.51,5.0,10.0,12.0,1.0,2.0,0.81,394.0,0.0,15.0,15.0,1.0,6.0,21.0,489.0,2.0,0.49,2.0,2.0,10.0,1.0,1.0,0.81,407.0,1.0,2.0,4.0,1.0,5.0,7.0,500.0,4.0,27377
0.42,3.0,6.0,7.0,5.0,3.0,0.78,291.0,0.0,7.0,3.0,6.0,5.0,12.0,375.0,4.0,0.58,7.0,4.0,12.0,3.0,3.0,0.84,414.0,0.0,16.0,9.0,5.0,5.0,21.0,495.0,1.0,27378
0.66,5.0,6.0,10.0,2.0,0.0,0.89,576.0,0.0,12.0,4.0,9.0,6.0,18.0,649.0,4.0,0.34,2.0,3.0,12.0,7.0,1.0,0.74,244.0,0.0,6.0,1.0,3.0,0.0,6.0,329.0,1.0,27370
0.5,4.0,3.0,16.0,3.0,2.0,0.73,273.0,0.0,10.0,6.0,2.0,2.0,12.0,375.0,5.0,0.5,2.0,5.0,11.0,3.0,2.0,0.72,280.0,0.0,6.0,3.0,4.0,3.0,9.0,388.0,1.0,27373
0.68,4.0,7.0,9.0,3.0,5.0,0.83,465.0,0.0,8.0,7.0,2.0,5.0,13.0,558.0,2.0,0.32,2.0,4.0,16.0,2.0,5.0,0.71,177.0,0.0,5.0,6.0,4.0,7.0,12.0,250.0,4.0,27382
0.42,2.0,2.0,12.0,1.0,3.0,0.68,231.0,0.0,8.0,7.0,2.0,3.0,11.0,342.0,2.0,0.58,1.0,2.0,13.0,0.0,3.0,0.8,387.0,0.0,2.0,4.0,2.0,5.0,7.0,485.0,1.0,27383
0.39,6.0,3.0,15.0,4.0,4.0,0.78,266.0,0.0,10.0,3.0,4.0,3.0,13.0,343.0,6.0,0.61,7.0,8.0,11.0,2.0,3.0,0.86,468.0,0.0,9.0,2.0,8.0,8.0,17.0,547.0,1.0,27387
0.47,3.0,3.0,15.0,2.0,3.0,0.78,327.0,0.0,10.0,10.0,4.0,7.0,17.0,421.0,2.0,0.53,5.0,4.0,9.0,4.0,3.0,0.8,381.0,0.0,4.0,1.0,2.0,4.0,8.0,474.0,2.0,27379
0.45,0.0,10.0,10.0,2.0,5.0,0.62,222.0,0.0,7.0,5.0,4.0,2.0,9.0,360.0,3.0,0.55,2.0,2.0,17.0,3.0,1.0,0.69,299.0,0.0,4.0,3.0,2.0,3.0,7.0,435.0,4.0,27380
0.49,3.0,4.0,14.0,0.0,,0.81,333.0,0.0,12.0,8.0,6.0,5.0,17.0,410.0,5.0,0.51,0.0,2.0,10.0,5.0,,0.78,345.0,0.0,4.0,5.0,1.0,2.0,6.0,440.0,3.0,27385
0.51,3.0,6.0,9.0,3.0,3.0,0.87,448.0,0.0,7.0,5.0,7.0,8.0,15.0,514.0,0.0,0.49,5.0,7.0,10.0,5.0,0.0,0.86,408.0,0.0,13.0,6.0,3.0,1.0,14.0,476.0,3.0,27381
0.48,3.0,13.0,10.0,0.0,5.0,0.83,310.0,0.0,6.0,5.0,2.0,4.0,10.0,373.0,1.0,0.52,1.0,4.0,9.0,2.0,1.0,0.84,367.0,0.0,3.0,3.0,2.0,3.0,6.0,436.0,2.0,27388
0.39,2.0,4.0,17.0,3.0,2.0,0.76,260.0,1.0,10.0,7.0,2.0,1.0,11.0,342.0,5.0,0.61,8.0,6.0,11.0,1.0,0.0,0.85,458.0,1.0,13.0,6.0,5.0,6.0,19.0,540.0,3.0,27386
0.45,3.0,3.0,26.0,1.0,1.0,0.77,278.0,0.0,8.0,4.0,3.0,2.0,10.0,359.0,4.0,0.55,2.0,5.0,15.0,3.0,4.0,0.81,357.0,0.0,5.0,4.0,1.0,2.0,7.0,439.0,1.0,27384
0.54,2.0,7.0,17.0,2.0,1.0,0.8,325.0,1.0,6.0,4.0,3.0,3.0,9.0,408.0,3.0,0.46,3.0,1.0,23.0,3.0,2.0,0.79,274.0,0.0,6.0,5.0,4.0,6.0,12.0,349.0,4.0,27394
0.53,2.0,5.0,17.0,2.0,3.0,0.81,350.0,0.0,11.0,7.0,6.0,4.0,15.0,434.0,2.0,0.47,3.0,3.0,8.0,3.0,1.0,0.74,273.0,0.0,9.0,8.0,3.0,5.0,14.0,367.0,2.0,27391
0.59,3.0,8.0,15.0,0.0,5.0,0.8,372.0,0.0,6.0,4.0,2.0,3.0,9.0,463.0,2.0,0.41,2.0,2.0,12.0,2.0,3.0,0.7,225.0,0.0,5.0,6.0,2.0,5.0,10.0,322.0,3.0,27398
0.28,1.0,3.0,15.0,1.0,1.0,0.54,131.0,0.0,5.0,3.0,3.0,2.0,7.0,244.0,5.0,0.72,3.0,12.0,16.0,1.0,4.0,0.81,492.0,0.0,9.0,4.0,5.0,3.0,12.0,609.0,4.0,27392
0.48,7.0,8.0,16.0,3.0,2.0,0.85,398.0,0.0,11.0,7.0,3.0,6.0,17.0,466.0,3.0,0.52,0.0,6.0,13.0,3.0,2.0,0.84,436.0,0.0,4.0,5.0,4.0,5.0,9.0,518.0,2.0,27395
0.62,6.0,7.0,14.0,1.0,5.0,0.76,386.0,0.0,10.0,5.0,4.0,5.0,15.0,506.0,1.0,0.38,1.0,0.0,16.0,3.0,3.0,0.64,197.0,0.0,2.0,1.0,1.0,1.0,3.0,309.0,1.0,27390
0.64,0.0,4.0,14.0,3.0,4.0,0.81,456.0,0.0,3.0,4.0,2.0,3.0,6.0,561.0,2.0,0.36,4.0,4.0,14.0,1.0,2.0,0.66,198.0,0.0,10.0,2.0,5.0,1.0,11.0,301.0,2.0,27389
0.61,5.0,7.0,12.0,1.0,,0.88,480.0,0.0,12.0,11.0,3.0,7.0,19.0,548.0,1.0,0.39,1.0,3.0,17.0,3.0,,0.77,275.0,1.0,6.0,4.0,3.0,2.0,8.0,355.0,4.0,27396
0.5,2.0,6.0,12.0,1.0,1.0,0.84,441.0,0.0,6.0,6.0,3.0,5.0,11.0,526.0,0.0,0.5,1.0,2.0,13.0,1.0,0.0,0.84,435.0,0.0,2.0,2.0,1.0,2.0,4.0,517.0,3.0,27397
0.39,3.0,2.0,15.0,4.0,0.0,0.71,203.0,0.0,10.0,8.0,3.0,4.0,14.0,286.0,6.0,0.61,3.0,2.0,10.0,2.0,3.0,0.81,355.0,0.0,11.0,8.0,4.0,4.0,15.0,439.0,4.0,27393
0.65,1.0,7.0,13.0,1.0,3.0,0.82,422.0,,12.0,8.0,6.0,3.0,15.0,512.0,3.0,0.35,1.0,0.0,20.0,5.0,2.0,0.7,207.0,,3.0,2.0,2.0,2.0,5.0,294.0,5.0,27400
0.43,3.0,3.0,10.0,2.0,0.0,0.61,178.0,,12.0,10.0,3.0,4.0,16.0,293.0,1.0,0.57,5.0,5.0,18.0,2.0,3.0,0.69,256.0,,15.0,12.0,3.0,5.0,20.0,373.0,1.0,27399
0.44,4.0,4.0,9.0,2.0,,0.77,335.0,,5.0,5.0,4.0,8.0,13.0,433.0,2.0,0.56,0.0,4.0,7.0,3.0,,0.83,427.0,,1.0,1.0,2.0,2.0,3.0,516.0,2.0,27401
0.68,2.0,10.0,12.0,0.0,5.0,0.9,625.0,,8.0,4.0,6.0,4.0,12.0,695.0,1.0,0.32,4.0,4.0,17.0,3.0,2.0,0.79,239.0,,4.0,3.0,1.0,4.0,8.0,303.0,2.0,27402
0.56,1.0,13.0,14.0,0.0,4.0,0.67,229.0,,9.0,7.0,5.0,4.0,13.0,342.0,0.0,0.44,5.0,1.0,17.0,3.0,3.0,0.59,164.0,,6.0,1.0,1.0,1.0,7.0,279.0,4.0,27404
0.37,0.0,4.0,17.0,3.0,6.0,0.82,295.0,,5.0,6.0,1.0,2.0,7.0,358.0,3.0,0.63,4.0,4.0,16.0,1.0,1.0,0.88,536.0,,8.0,6.0,4.0,6.0,14.0,607.0,0.0,27403
0.6,4.0,6.0,13.0,3.0,0.0,0.84,442.0,,11.0,6.0,7.0,6.0,17.0,524.0,1.0,0.4,3.0,1.0,10.0,5.0,4.0,0.79,285.0,1.0,6.0,2.0,6.0,5.0,11.0,363.0,4.0,27405
0.51,2.0,8.0,8.0,4.0,2.0,0.78,310.0,,7.0,6.0,3.0,4.0,11.0,397.0,3.0,0.49,3.0,2.0,21.0,3.0,2.0,0.8,311.0,,6.0,5.0,5.0,7.0,13.0,390.0,5.0,27406
0.49,5.0,7.0,12.0,0.0,5.0,0.77,309.0,,15.0,6.0,10.0,6.0,21.0,402.0,2.0,0.51,1.0,2.0,13.0,5.0,2.0,0.78,332.0,,4.0,6.0,2.0,5.0,9.0,428.0,2.0,27407
0.37,1.0,5.0,14.0,2.0,5.0,0.81,259.0,,8.0,7.0,2.0,2.0,10.0,321.0,1.0,0.63,4.0,12.0,12.0,1.0,1.0,0.89,488.0,1.0,12.0,5.0,6.0,3.0,15.0,551.0,6.0,27408
0.58,3.0,5.0,10.0,2.0,5.0,0.8,374.0,,12.0,13.0,7.0,11.0,23.0,466.0,2.0,0.42,4.0,3.0,12.0,6.0,4.0,0.72,239.0,,6.0,1.0,3.0,2.0,8.0,333.0,2.0,27416
0.54,0.0,2.0,21.0,2.0,1.0,0.7,248.0,,5.0,6.0,1.0,2.0,7.0,355.0,1.0,0.46,2.0,2.0,23.0,0.0,3.0,0.67,193.0,,11.0,5.0,5.0,1.0,12.0,289.0,3.0,27413
0.53,9.0,9.0,15.0,1.0,2.0,0.88,464.0,,15.0,6.0,7.0,7.0,22.0,526.0,1.0,0.47,4.0,2.0,8.0,5.0,2.0,0.87,418.0,,3.0,1.0,1.0,3.0,6.0,481.0,0.0,27415
0.47,0.0,1.0,12.0,2.0,0.0,0.76,320.0,,6.0,3.0,5.0,2.0,8.0,421.0,3.0,0.53,2.0,7.0,4.0,3.0,3.0,0.76,346.0,,5.0,5.0,2.0,4.0,9.0,458.0,1.0,27409
0.53,5.0,6.0,20.0,2.0,2.0,0.77,337.0,,8.0,4.0,3.0,4.0,12.0,438.0,8.0,0.47,0.0,2.0,6.0,3.0,0.0,0.75,290.0,,5.0,4.0,4.0,3.0,8.0,389.0,1.0,27414
0.58,2.0,5.0,16.0,1.0,4.0,,,0.0,,9.0,3.0,,,,4.0,0.42,1.0,0.0,14.0,2.0,5.0,,,0.0,,4.0,3.0,,,,2.0,27411
0.5,3.0,6.0,11.0,2.0,2.0,0.78,339.0,1.0,7.0,7.0,3.0,6.0,13.0,436.0,3.0,0.5,6.0,5.0,14.0,3.0,5.0,0.78,343.0,1.0,9.0,3.0,3.0,3.0,12.0,442.0,4.0,27412
0.62,1.0,3.0,13.0,1.0,6.0,0.76,343.0,,6.0,5.0,2.0,2.0,8.0,451.0,3.0,0.38,4.0,5.0,22.0,2.0,3.0,0.56,149.0,,7.0,4.0,1.0,2.0,9.0,268.0,4.0,27417
0.54,4.0,5.0,16.0,2.0,3.0,0.85,366.0,,8.0,4.0,4.0,4.0,12.0,430.0,3.0,0.46,3.0,5.0,7.0,1.0,3.0,0.78,283.0,,1.0,1.0,3.0,6.0,7.0,361.0,3.0,27418
0.56,8.0,3.0,10.0,5.0,1.0,0.87,507.0,,7.0,2.0,3.0,6.0,13.0,581.0,1.0,0.44,1.0,7.0,11.0,2.0,2.0,0.87,399.0,,12.0,6.0,9.0,4.0,16.0,460.0,2.0,27410
0.49,3.0,3.0,18.0,3.0,1.0,0.77,312.0,,2.0,1.0,2.0,4.0,6.0,406.0,2.0,0.51,1.0,3.0,18.0,1.0,4.0,0.78,333.0,,6.0,2.0,5.0,2.0,8.0,426.0,4.0,27423
0.56,1.0,3.0,15.0,1.0,0.0,0.71,251.0,,5.0,6.0,2.0,4.0,9.0,352.0,5.0,0.44,1.0,4.0,25.0,2.0,4.0,0.59,162.0,,7.0,3.0,3.0,0.0,7.0,275.0,2.0,27422
0.69,3.0,5.0,15.0,2.0,2.0,0.88,607.0,,9.0,7.0,3.0,4.0,13.0,692.0,0.0,0.31,2.0,2.0,14.0,2.0,3.0,0.72,217.0,,2.0,0.0,2.0,2.0,4.0,300.0,4.0,27420
0.63,2.0,10.0,7.0,3.0,2.0,0.88,456.0,,10.0,7.0,6.0,5.0,15.0,521.0,1.0,0.37,2.0,7.0,8.0,3.0,1.0,0.76,229.0,,10.0,7.0,5.0,4.0,14.0,301.0,3.0,27421
0.44,3.0,9.0,10.0,3.0,0.0,0.75,281.0,,8.0,7.0,4.0,6.0,14.0,376.0,2.0,0.56,2.0,2.0,8.0,3.0,2.0,0.8,410.0,,6.0,2.0,7.0,5.0,11.0,510.0,2.0,27419
0.4,2.0,6.0,9.0,1.0,3.0,0.64,185.0,,5.0,3.0,2.0,2.0,7.0,291.0,2.0,0.6,7.0,7.0,12.0,0.0,2.0,0.75,313.0,,12.0,7.0,3.0,5.0,17.0,418.0,1.0,27424
