ball_possession_home,blocked_shots_home,corner_kicks_home,fouls_home,goalkeeper_saves_home,offsides_home,passes_%_home,passes_accurate_home,red_cards_home,shots_insidebox_home,shots_off_goal_home,shots_on_goal_home,shots_outsidebox_home,total_shots_home,total_passes_home,yellow_cards_home,ball_possession_away,blocked_shots_away,corner_kicks_away,fouls_away,goalkeeper_saves_away,offsides_away,passes_%_away,passes_accurate_away,red_cards_away,shots_insidebox_away,shots_off_goal_away,shots_on_goal_away,shots_outsidebox_away,total_shots_away,total_passes_away,yellow_cards_away,fixture_id
0.44,0.0,2.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,12.0,0.0,3.0,0.56,0.0,7.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,9181
0.37,1.0,8.0,14.0,1.0,2.0,0.62,196.0,0.0,7.0,4.0,8.0,6.0,13.0,314.0,1.0,0.63,2.0,5.0,8.0,5.0,1.0,0.75,406.0,0.0,3.0,3.0,1.0,3.0,6.0,544.0,0.0,12010
0.68,9.0,9.0,10.0,3.0,0.0,0.82,439.0,1.0,11.0,8.0,7.0,13.0,24.0,535.0,5.0,0.32,4.0,4.0,19.0,7.0,2.0,0.58,145.0,0.0,4.0,1.0,4.0,5.0,9.0,252.0,4.0,12011
0.55,1.0,10.0,4.0,3.0,2.0,0.77,342.0,0.0,8.0,8.0,3.0,4.0,12.0,443.0,0.0,0.45,2.0,4.0,13.0,2.0,1.0,0.7,258.0,0.0,6.0,4.0,5.0,5.0,11.0,366.0,4.0,12013
0.44,3.0,8.0,12.0,6.0,2.0,0.74,270.0,0.0,11.0,5.0,5.0,2.0,13.0,364.0,2.0,0.56,2.0,2.0,16.0,2.0,2.0,0.82,375.0,0.0,6.0,3.0,7.0,6.0,12.0,460.0,5.0,12014
0.35,1.0,4.0,12.0,2.0,2.0,0.62,193.0,1.0,3.0,2.0,4.0,4.0,7.0,309.0,2.0,0.65,2.0,5.0,12.0,4.0,1.0,0.77,441.0,0.0,7.0,5.0,5.0,5.0,12.0,571.0,1.0,12016
0.48,4.0,3.0,15.0,4.0,2.0,0.73,319.0,0.0,5.0,4.0,4.0,7.0,12.0,435.0,1.0,0.52,6.0,5.0,12.0,4.0,4.0,0.73,346.0,0.0,8.0,4.0,4.0,6.0,14.0,473.0,3.0,12015
0.7,3.0,4.0,10.0,0.0,3.0,0.9,675.0,0.0,7.0,7.0,5.0,8.0,15.0,750.0,0.0,0.3,2.0,4.0,13.0,2.0,0.0,0.7,210.0,0.0,1.0,0.0,1.0,2.0,3.0,300.0,1.0,12017
0.62,5.0,12.0,10.0,1.0,3.0,0.83,373.0,0.0,12.0,7.0,11.0,11.0,23.0,452.0,2.0,0.38,3.0,3.0,17.0,9.0,2.0,0.73,212.0,0.0,5.0,3.0,3.0,4.0,9.0,290.0,4.0,10348
0.53,3.0,2.0,13.0,2.0,0.0,0.78,408.0,0.0,5.0,1.0,5.0,4.0,9.0,522.0,1.0,0.47,3.0,4.0,12.0,4.0,2.0,0.72,315.0,0.0,4.0,4.0,2.0,5.0,9.0,440.0,1.0,12012
0.64,5.0,8.0,13.0,3.0,2.0,0.83,374.0,0.0,10.0,7.0,4.0,6.0,16.0,451.0,1.0,0.36,4.0,11.0,20.0,2.0,3.0,0.64,149.0,0.0,8.0,6.0,4.0,6.0,14.0,234.0,4.0,10347
0.33,4.0,8.0,18.0,1.0,1.0,0.68,185.0,0.0,12.0,7.0,7.0,6.0,18.0,273.0,2.0,0.67,5.0,11.0,10.0,6.0,2.0,0.86,456.0,0.0,6.0,4.0,2.0,5.0,11.0,528.0,1.0,10346
0.42,4.0,9.0,19.0,2.0,1.0,0.62,184.0,0.0,9.0,4.0,3.0,2.0,11.0,299.0,1.0,0.58,4.0,6.0,14.0,1.0,2.0,0.72,289.0,0.0,10.0,4.0,3.0,1.0,11.0,401.0,2.0,12009
0.56,3.0,4.0,13.0,1.0,3.0,0.77,327.0,0.0,9.0,7.0,6.0,7.0,16.0,425.0,3.0,0.44,3.0,4.0,10.0,6.0,2.0,0.73,229.0,0.0,4.0,2.0,2.0,3.0,7.0,314.0,2.0,10345
0.58,1.0,9.0,10.0,2.0,4.0,0.77,309.0,0.0,11.0,7.0,7.0,4.0,15.0,399.0,2.0,0.42,2.0,5.0,10.0,5.0,0.0,0.67,191.0,0.0,7.0,8.0,3.0,6.0,13.0,286.0,2.0,10344
0.41,2.0,9.0,15.0,1.0,3.0,0.69,246.0,0.0,14.0,6.0,8.0,2.0,16.0,357.0,0.0,0.59,0.0,5.0,13.0,4.0,2.0,0.81,428.0,0.0,5.0,4.0,3.0,2.0,7.0,530.0,0.0,11291
0.68,10.0,16.0,7.0,2.0,2.0,0.83,555.0,0.0,15.0,12.0,3.0,10.0,25.0,666.0,1.0,0.32,0.0,4.0,12.0,2.0,0.0,0.63,193.0,0.0,4.0,3.0,3.0,2.0,6.0,307.0,2.0,11292
0.46,2.0,3.0,16.0,4.0,4.0,0.72,297.0,0.0,7.0,6.0,6.0,7.0,14.0,412.0,1.0,0.54,4.0,6.0,11.0,3.0,3.0,0.75,342.0,0.0,13.0,9.0,5.0,6.0,18.0,459.0,1.0,11290
0.53,4.0,5.0,8.0,2.0,4.0,0.83,399.0,0.0,8.0,6.0,5.0,7.0,15.0,482.0,2.0,0.47,0.0,2.0,16.0,2.0,0.0,0.8,339.0,0.0,5.0,3.0,4.0,2.0,7.0,424.0,2.0,10343
0.58,0.0,13.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,11.0,0.0,1.0,0.42,0.0,4.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,11.0,0.0,3.0,9174
0.41,2.0,5.0,16.0,1.0,2.0,0.61,180.0,0.0,7.0,3.0,3.0,1.0,8.0,294.0,2.0,0.59,2.0,3.0,17.0,1.0,6.0,0.72,295.0,1.0,4.0,6.0,2.0,6.0,10.0,409.0,5.0,10342
0.55,1.0,8.0,19.0,5.0,1.0,0.68,254.0,0.0,6.0,7.0,2.0,4.0,10.0,372.0,5.0,0.45,2.0,3.0,25.0,2.0,5.0,0.65,208.0,1.0,7.0,2.0,7.0,4.0,11.0,318.0,5.0,10341
0.54,3.0,6.0,10.0,2.0,0.0,0.72,285.0,0.0,12.0,7.0,5.0,4.0,15.0,394.0,1.0,0.46,2.0,8.0,17.0,3.0,4.0,0.65,211.0,0.0,5.0,6.0,2.0,5.0,10.0,327.0,4.0,10340
0.45,3.0,3.0,11.0,3.0,2.0,0.81,365.0,0.0,11.0,6.0,6.0,4.0,15.0,453.0,0.0,0.55,1.0,1.0,15.0,4.0,2.0,0.84,449.0,0.0,3.0,8.0,4.0,10.0,13.0,532.0,1.0,11289
0.51,0.0,8.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,15.0,0.0,0.0,0.49,0.0,7.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,9.0,0.0,1.0,9173
0.56,0.0,5.0,13.0,1.0,0.0,0.76,353.0,0.0,6.0,7.0,3.0,4.0,10.0,462.0,2.0,0.44,1.0,3.0,14.0,3.0,1.0,0.71,267.0,0.0,9.0,5.0,3.0,0.0,9.0,374.0,3.0,10339
0.44,4.0,12.0,14.0,2.0,2.0,0.59,158.0,0.0,14.0,10.0,5.0,5.0,19.0,266.0,2.0,0.56,2.0,5.0,14.0,5.0,0.0,0.64,230.0,0.0,1.0,3.0,2.0,6.0,7.0,358.0,2.0,10338
0.45,2.0,9.0,10.0,3.0,3.0,0.74,237.0,1.0,10.0,7.0,5.0,4.0,14.0,322.0,2.0,0.55,1.0,2.0,21.0,4.0,4.0,0.8,311.0,0.0,5.0,3.0,3.0,2.0,7.0,387.0,4.0,10337
0.55,5.0,7.0,20.0,1.0,1.0,0.7,281.0,0.0,8.0,11.0,3.0,11.0,19.0,402.0,2.0,0.45,2.0,2.0,24.0,2.0,1.0,0.61,206.0,0.0,5.0,3.0,2.0,2.0,7.0,335.0,5.0,10336
0.52,0.0,5.0,11.0,3.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.48,0.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,3.0,9172
0.44,1.0,4.0,19.0,6.0,2.0,0.73,259.0,0.0,9.0,8.0,5.0,5.0,14.0,354.0,3.0,0.56,3.0,7.0,10.0,4.0,2.0,0.76,332.0,0.0,10.0,7.0,6.0,6.0,16.0,435.0,2.0,10335
0.54,0.0,6.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,2.0,0.46,0.0,3.0,17.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,3.0,9171
0.41,1.0,4.0,14.0,5.0,2.0,0.75,291.0,0.0,5.0,2.0,3.0,2.0,6.0,387.0,1.0,0.59,7.0,3.0,7.0,3.0,2.0,0.82,451.0,0.0,8.0,5.0,5.0,9.0,17.0,549.0,2.0,10334
0.47,8.0,7.0,16.0,1.0,0.0,0.69,250.0,0.0,12.0,3.0,7.0,6.0,18.0,362.0,2.0,0.53,1.0,1.0,22.0,5.0,2.0,0.74,294.0,0.0,5.0,6.0,1.0,3.0,8.0,399.0,3.0,10333
0.48,0.0,7.0,21.0,3.0,8.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,17.0,0.0,3.0,0.52,0.0,2.0,13.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,6.0,0.0,1.0,9170
0.65,0.0,3.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,10.0,0.0,0.0,0.35,0.0,2.0,13.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,1.0,9165
0.43,0.0,5.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,2.0,0.57,0.0,8.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,1.0,9169
0.49,0.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,1.0,0.51,0.0,3.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,3.0,9168
0.62,0.0,5.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,0.0,1.0,0.38,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,9167
0.36,0.0,2.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.64,0.0,4.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,2.0,9166
0.53,0.0,8.0,20.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,3.0,0.47,0.0,6.0,24.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,3.0,9164
0.6,3.0,8.0,18.0,5.0,0.0,0.81,411.0,0.0,6.0,8.0,1.0,6.0,12.0,508.0,1.0,0.4,1.0,2.0,12.0,1.0,1.0,0.74,245.0,0.0,8.0,6.0,6.0,5.0,13.0,330.0,4.0,10332
0.5,0.0,3.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,9.0,0.0,2.0,0.5,0.0,7.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,1.0,9163
0.64,6.0,6.0,14.0,0.0,0.0,0.88,549.0,0.0,7.0,6.0,4.0,9.0,16.0,626.0,4.0,0.36,2.0,5.0,16.0,4.0,1.0,0.77,258.0,0.0,5.0,3.0,2.0,2.0,7.0,337.0,4.0,10331
0.58,0.0,3.0,15.0,2.0,1.0,0.76,373.0,0.0,7.0,7.0,5.0,5.0,12.0,489.0,1.0,0.42,1.0,1.0,16.0,4.0,0.0,0.68,233.0,0.0,5.0,5.0,2.0,3.0,8.0,344.0,3.0,10330
0.54,3.0,9.0,9.0,0.0,11.0,0.73,293.0,0.0,7.0,5.0,2.0,3.0,10.0,404.0,3.0,0.46,3.0,5.0,9.0,1.0,1.0,0.65,224.0,0.0,3.0,7.0,0.0,7.0,10.0,345.0,2.0,10329
0.45,0.0,4.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,12.0,0.0,1.0,0.55,0.0,5.0,22.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,9.0,0.0,3.0,9162
0.47,0.0,8.0,3.0,3.0,3.0,0.72,276.0,0.0,3.0,7.0,4.0,8.0,11.0,383.0,1.0,0.53,2.0,3.0,14.0,3.0,3.0,0.75,338.0,0.0,6.0,3.0,5.0,4.0,10.0,453.0,2.0,10328
0.36,0.0,2.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,2.0,0.64,0.0,4.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,1.0,9161
0.55,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,17.0,0.0,0.0,0.45,0.0,7.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,1.0,9156
0.54,0.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,11.0,0.0,1.0,0.46,0.0,7.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,9157
0.56,0.0,6.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,13.0,0.0,1.0,0.44,0.0,2.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,10.0,0.0,3.0,9158
0.54,0.0,8.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,13.0,0.0,2.0,0.46,0.0,5.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,9159
0.46,0.0,6.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,11.0,0.0,0.0,0.54,0.0,4.0,17.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,0.0,2.0,9160
0.43,0.0,0.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,10.0,0.0,0.0,0.57,0.0,3.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,11.0,0.0,1.0,9155
0.46,0.0,2.0,16.0,7.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,10.0,0.0,3.0,0.54,0.0,6.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,14.0,0.0,2.0,9153
0.55,0.0,10.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,17.0,0.0,3.0,0.45,0.0,4.0,20.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,3.0,9154
0.35,2.0,6.0,9.0,3.0,1.0,0.63,180.0,0.0,8.0,4.0,5.0,3.0,11.0,284.0,3.0,0.65,4.0,6.0,13.0,2.0,0.0,0.84,456.0,0.0,3.0,11.0,3.0,15.0,18.0,546.0,3.0,12008
0.39,5.0,6.0,9.0,0.0,1.0,0.62,183.0,0.0,16.0,10.0,8.0,7.0,23.0,295.0,2.0,0.61,3.0,8.0,11.0,6.0,3.0,0.75,351.0,0.0,5.0,3.0,2.0,3.0,8.0,466.0,1.0,12002
0.56,1.0,4.0,10.0,6.0,0.0,0.79,388.0,1.0,2.0,2.0,4.0,5.0,7.0,489.0,0.0,0.44,2.0,2.0,16.0,3.0,3.0,0.75,280.0,1.0,10.0,2.0,7.0,1.0,11.0,375.0,2.0,12003
0.42,4.0,6.0,15.0,1.0,4.0,0.57,155.0,0.0,14.0,5.0,8.0,3.0,17.0,273.0,1.0,0.58,1.0,4.0,12.0,5.0,2.0,0.62,240.0,0.0,8.0,6.0,4.0,3.0,11.0,386.0,2.0,12004
0.43,3.0,9.0,13.0,1.0,3.0,0.68,191.0,0.0,13.0,7.0,6.0,3.0,16.0,281.0,2.0,0.57,2.0,5.0,10.0,4.0,1.0,0.71,258.0,0.0,5.0,4.0,3.0,4.0,9.0,364.0,2.0,12005
0.46,8.0,5.0,11.0,2.0,3.0,0.8,378.0,0.0,6.0,4.0,2.0,8.0,14.0,470.0,3.0,0.54,2.0,2.0,11.0,2.0,3.0,0.84,460.0,0.0,7.0,3.0,5.0,3.0,10.0,545.0,4.0,12006
0.42,5.0,2.0,12.0,1.0,1.0,0.7,246.0,0.0,11.0,6.0,5.0,5.0,16.0,350.0,2.0,0.58,1.0,4.0,8.0,1.0,1.0,0.78,376.0,0.0,7.0,7.0,2.0,3.0,10.0,485.0,1.0,12007
0.55,6.0,6.0,10.0,4.0,0.0,0.83,329.0,0.0,7.0,8.0,3.0,10.0,17.0,397.0,3.0,0.45,0.0,2.0,13.0,2.0,0.0,0.76,259.0,2.0,5.0,1.0,6.0,2.0,7.0,339.0,7.0,12000
0.33,3.0,4.0,14.0,3.0,4.0,0.65,159.0,1.0,0.0,1.0,1.0,5.0,5.0,246.0,4.0,0.67,15.0,7.0,17.0,0.0,1.0,0.85,409.0,0.0,16.0,9.0,3.0,11.0,27.0,481.0,3.0,12001
0.59,0.0,9.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,13.0,0.0,1.0,0.41,0.0,5.0,17.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,1.0,9152
0.6,2.0,3.0,18.0,2.0,2.0,0.75,342.0,0.0,3.0,4.0,1.0,4.0,7.0,455.0,2.0,0.4,1.0,7.0,16.0,0.0,0.0,0.64,186.0,0.0,10.0,7.0,6.0,4.0,14.0,292.0,4.0,11999
0.46,0.0,4.0,22.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,11.0,0.0,3.0,0.54,0.0,2.0,20.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,4.0,9151
0.53,2.0,5.0,14.0,6.0,0.0,0.84,377.0,0.0,11.0,12.0,4.0,7.0,18.0,449.0,2.0,0.47,2.0,5.0,14.0,3.0,1.0,0.8,311.0,0.0,11.0,5.0,10.0,6.0,17.0,390.0,4.0,11288
0.42,1.0,4.0,14.0,3.0,0.0,0.69,221.0,0.0,6.0,7.0,2.0,4.0,10.0,322.0,0.0,0.58,2.0,2.0,16.0,1.0,5.0,0.76,343.0,0.0,10.0,6.0,5.0,3.0,13.0,451.0,2.0,11287
0.56,5.0,4.0,14.0,4.0,4.0,0.81,406.0,0.0,4.0,6.0,1.0,8.0,12.0,504.0,2.0,0.44,1.0,2.0,13.0,0.0,2.0,0.76,304.0,0.0,4.0,2.0,5.0,4.0,8.0,399.0,5.0,11286
0.35,5.0,7.0,9.0,1.0,3.0,0.66,180.0,0.0,6.0,5.0,3.0,7.0,13.0,271.0,2.0,0.65,3.0,6.0,11.0,2.0,3.0,0.77,381.0,0.0,6.0,4.0,1.0,2.0,8.0,496.0,3.0,11998
0.39,1.0,2.0,19.0,1.0,1.0,0.6,168.0,0.0,10.0,6.0,4.0,2.0,11.0,278.0,1.0,0.61,2.0,3.0,14.0,3.0,8.0,0.72,309.0,0.0,5.0,3.0,2.0,2.0,7.0,429.0,3.0,10327
0.61,4.0,7.0,14.0,4.0,2.0,0.84,391.0,1.0,9.0,5.0,5.0,5.0,14.0,463.0,4.0,0.39,3.0,4.0,20.0,3.0,2.0,0.76,231.0,1.0,8.0,4.0,5.0,4.0,12.0,303.0,6.0,10326
0.42,1.0,4.0,17.0,3.0,0.0,0.79,261.0,1.0,9.0,8.0,4.0,4.0,13.0,331.0,3.0,0.58,5.0,7.0,10.0,3.0,1.0,0.85,398.0,1.0,5.0,5.0,3.0,8.0,13.0,467.0,4.0,10325
0.49,3.0,7.0,9.0,1.0,3.0,0.68,260.0,0.0,7.0,7.0,2.0,5.0,12.0,381.0,2.0,0.51,3.0,8.0,25.0,2.0,0.0,0.75,305.0,0.0,5.0,4.0,2.0,4.0,9.0,404.0,5.0,10324
0.52,1.0,4.0,11.0,3.0,3.0,0.72,352.0,0.0,4.0,7.0,1.0,5.0,9.0,488.0,1.0,0.48,4.0,8.0,9.0,1.0,0.0,0.71,315.0,0.0,5.0,4.0,3.0,6.0,11.0,442.0,2.0,11997
0.3,1.0,1.0,22.0,3.0,1.0,0.74,186.0,0.0,5.0,3.0,5.0,4.0,9.0,253.0,2.0,0.7,6.0,12.0,15.0,2.0,3.0,0.91,522.0,0.0,8.0,8.0,4.0,10.0,18.0,573.0,3.0,10323
0.48,3.0,3.0,15.0,4.0,0.0,0.7,262.0,0.0,5.0,6.0,6.0,10.0,15.0,373.0,4.0,0.52,3.0,3.0,11.0,5.0,4.0,0.65,261.0,0.0,8.0,4.0,5.0,4.0,12.0,399.0,1.0,11281
0.53,5.0,2.0,13.0,5.0,0.0,0.67,283.0,0.0,6.0,2.0,3.0,4.0,10.0,425.0,2.0,0.47,6.0,6.0,21.0,2.0,1.0,0.61,213.0,0.0,13.0,6.0,6.0,5.0,18.0,349.0,2.0,11282
0.55,4.0,2.0,20.0,3.0,3.0,0.74,313.0,0.0,6.0,7.0,3.0,8.0,14.0,423.0,4.0,0.45,3.0,3.0,22.0,2.0,3.0,0.68,233.0,0.0,8.0,0.0,6.0,1.0,9.0,345.0,3.0,11283
0.42,2.0,5.0,12.0,1.0,3.0,0.72,274.0,0.0,4.0,8.0,2.0,9.0,12.0,381.0,1.0,0.58,2.0,6.0,12.0,1.0,3.0,0.74,379.0,0.0,11.0,11.0,2.0,4.0,15.0,510.0,1.0,11284
0.59,3.0,4.0,6.0,1.0,3.0,0.84,497.0,0.0,12.0,10.0,7.0,8.0,20.0,592.0,2.0,0.41,3.0,1.0,20.0,5.0,4.0,0.72,281.0,0.0,3.0,5.0,1.0,6.0,9.0,389.0,2.0,11285
0.66,4.0,6.0,18.0,1.0,2.0,0.78,373.0,0.0,6.0,8.0,2.0,8.0,14.0,478.0,2.0,0.34,3.0,3.0,20.0,2.0,3.0,0.6,146.0,0.0,5.0,4.0,2.0,4.0,9.0,242.0,2.0,10322
0.36,2.0,6.0,13.0,3.0,1.0,0.68,207.0,0.0,10.0,4.0,5.0,1.0,11.0,305.0,1.0,0.64,3.0,5.0,6.0,2.0,3.0,0.79,430.0,0.0,9.0,5.0,5.0,4.0,13.0,542.0,1.0,10321
0.53,4.0,9.0,13.0,0.0,2.0,0.77,311.0,0.0,11.0,13.0,3.0,9.0,20.0,406.0,5.0,0.47,0.0,0.0,18.0,2.0,1.0,0.73,276.0,0.0,5.0,2.0,4.0,1.0,6.0,379.0,4.0,10319
0.61,5.0,8.0,9.0,0.0,0.0,0.82,394.0,0.0,7.0,9.0,3.0,10.0,17.0,480.0,1.0,0.39,1.0,5.0,13.0,2.0,0.0,0.68,198.0,0.0,3.0,5.0,1.0,4.0,7.0,292.0,1.0,10320
0.31,0.0,4.0,18.0,5.0,6.0,0.68,163.0,0.0,5.0,3.0,5.0,3.0,8.0,241.0,3.0,0.69,4.0,5.0,10.0,2.0,1.0,0.85,442.0,0.0,7.0,5.0,5.0,7.0,14.0,522.0,2.0,10318
0.64,6.0,7.0,11.0,0.0,1.0,0.73,365.0,0.0,11.0,10.0,3.0,8.0,19.0,499.0,2.0,0.36,0.0,2.0,16.0,3.0,1.0,0.54,154.0,0.0,1.0,1.0,1.0,1.0,2.0,286.0,1.0,11996
0.42,0.0,4.0,19.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,0.58,0.0,5.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,19.0,0.0,2.0,9149
0.44,8.0,5.0,9.0,2.0,4.0,0.63,190.0,0.0,9.0,4.0,1.0,4.0,13.0,300.0,3.0,0.56,3.0,5.0,12.0,0.0,6.0,0.72,269.0,0.0,9.0,7.0,3.0,4.0,13.0,375.0,0.0,11992
0.43,2.0,3.0,15.0,3.0,1.0,0.78,291.0,0.0,10.0,8.0,7.0,7.0,17.0,372.0,2.0,0.57,3.0,8.0,14.0,3.0,3.0,0.84,412.0,0.0,10.0,10.0,3.0,7.0,16.0,489.0,4.0,11994
0.56,0.0,4.0,11.0,3.0,3.0,0.66,261.0,0.0,6.0,4.0,6.0,4.0,10.0,396.0,4.0,0.44,6.0,5.0,10.0,4.0,2.0,0.6,191.0,0.0,16.0,10.0,5.0,5.0,21.0,319.0,0.0,11993
0.4,1.0,1.0,15.0,5.0,3.0,0.69,245.0,0.0,1.0,1.0,0.0,1.0,2.0,356.0,3.0,0.6,8.0,9.0,13.0,0.0,1.0,0.82,430.0,0.0,17.0,12.0,7.0,10.0,27.0,522.0,2.0,11991
0.52,7.0,10.0,12.0,2.0,1.0,0.82,329.0,0.0,7.0,7.0,7.0,14.0,21.0,400.0,1.0,0.48,0.0,1.0,8.0,6.0,1.0,0.78,296.0,0.0,7.0,3.0,5.0,1.0,8.0,378.0,1.0,11995
0.45,0.0,1.0,18.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,2.0,0.55,0.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,9148
0.35,3.0,3.0,13.0,6.0,1.0,0.69,182.0,1.0,6.0,5.0,2.0,4.0,10.0,262.0,6.0,0.65,4.0,10.0,10.0,1.0,2.0,0.81,389.0,0.0,11.0,7.0,7.0,7.0,18.0,482.0,2.0,11280
0.43,0.0,5.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,2.0,0.57,0.0,4.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,0.0,5.0,9147
0.57,4.0,8.0,8.0,2.0,1.0,0.67,273.0,0.0,9.0,6.0,6.0,7.0,16.0,406.0,0.0,0.43,5.0,3.0,15.0,4.0,3.0,0.6,183.0,0.0,7.0,5.0,3.0,6.0,13.0,305.0,1.0,11990
0.53,0.0,5.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,4.0,0.47,0.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,1.0,9146
0.51,0.0,4.0,23.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,1.0,0.49,0.0,7.0,18.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,2.0,9145
0.78,3.0,6.0,6.0,0.0,2.0,0.91,700.0,0.0,17.0,12.0,13.0,11.0,28.0,768.0,0.0,0.22,3.0,2.0,7.0,10.0,0.0,0.64,140.0,1.0,2.0,1.0,0.0,2.0,4.0,219.0,2.0,11987
0.6,7.0,6.0,9.0,2.0,1.0,0.8,414.0,0.0,13.0,6.0,4.0,4.0,17.0,516.0,3.0,0.4,2.0,5.0,10.0,2.0,4.0,0.71,242.0,0.0,4.0,5.0,2.0,5.0,9.0,340.0,2.0,11988
