ball_possession_home,blocked_shots_home,corner_kicks_home,fouls_home,goalkeeper_saves_home,offsides_home,passes_%_home,passes_accurate_home,red_cards_home,shots_insidebox_home,shots_off_goal_home,shots_on_goal_home,shots_outsidebox_home,total_shots_home,total_passes_home,yellow_cards_home,ball_possession_away,blocked_shots_away,corner_kicks_away,fouls_away,goalkeeper_saves_away,offsides_away,passes_%_away,passes_accurate_away,red_cards_away,shots_insidebox_away,shots_off_goal_away,shots_on_goal_away,shots_outsidebox_away,total_shots_away,total_passes_away,yellow_cards_away,fixture_id
0.43,1.0,3.0,10.0,5.0,0.0,0.7,242.0,0.0,4.0,3.0,4.0,4.0,8.0,348.0,3.0,0.57,4.0,3.0,24.0,3.0,3.0,0.73,323.0,0.0,10.0,8.0,6.0,8.0,18.0,441.0,2.0,8744
0.64,10.0,5.0,10.0,2.0,2.0,0.87,485.0,0.0,7.0,4.0,4.0,11.0,18.0,555.0,1.0,0.36,5.0,1.0,13.0,4.0,5.0,0.7,212.0,0.0,2.0,0.0,2.0,5.0,7.0,301.0,2.0,8742
0.38,0.0,1.0,5.0,8.0,3.0,0.75,256.0,0.0,6.0,7.0,3.0,4.0,10.0,340.0,2.0,0.62,1.0,16.0,16.0,2.0,2.0,0.85,442.0,0.0,7.0,6.0,8.0,8.0,15.0,519.0,3.0,8741
0.41,1.0,1.0,17.0,1.0,2.0,0.71,222.0,0.0,4.0,0.0,5.0,2.0,6.0,312.0,2.0,0.59,2.0,5.0,20.0,4.0,1.0,0.77,345.0,0.0,5.0,7.0,1.0,5.0,10.0,450.0,4.0,8738
0.75,12.0,14.0,7.0,1.0,1.0,0.88,635.0,0.0,26.0,9.0,12.0,7.0,33.0,722.0,2.0,0.25,0.0,0.0,12.0,9.0,6.0,0.62,150.0,0.0,3.0,2.0,2.0,1.0,4.0,242.0,3.0,8739
0.45,3.0,2.0,18.0,3.0,4.0,0.72,254.0,0.0,3.0,4.0,4.0,8.0,11.0,354.0,4.0,0.55,6.0,9.0,13.0,3.0,1.0,0.76,300.0,0.0,8.0,1.0,3.0,2.0,10.0,396.0,1.0,8740
0.36,0.0,5.0,9.0,2.0,2.0,0.72,269.0,0.0,4.0,7.0,3.0,6.0,10.0,372.0,0.0,0.64,3.0,5.0,7.0,2.0,1.0,0.84,566.0,0.0,9.0,7.0,4.0,5.0,14.0,673.0,2.0,8737
0.77,6.0,12.0,15.0,2.0,3.0,0.87,612.0,0.0,10.0,8.0,8.0,12.0,22.0,703.0,3.0,0.23,2.0,3.0,10.0,8.0,4.0,0.57,119.0,0.0,2.0,3.0,3.0,6.0,8.0,209.0,2.0,8736
0.61,4.0,7.0,11.0,0.0,2.0,0.79,372.0,0.0,5.0,7.0,3.0,9.0,14.0,472.0,2.0,0.39,0.0,3.0,13.0,1.0,2.0,0.73,215.0,0.0,5.0,6.0,1.0,2.0,7.0,295.0,3.0,8735
0.37,0.0,4.0,15.0,3.0,2.0,0.74,258.0,1.0,3.0,6.0,0.0,3.0,6.0,351.0,2.0,0.63,3.0,4.0,11.0,0.0,1.0,0.84,513.0,0.0,4.0,6.0,3.0,8.0,12.0,610.0,0.0,8733
0.45,5.0,5.0,21.0,1.0,1.0,0.75,310.0,0.0,15.0,9.0,5.0,4.0,19.0,411.0,2.0,0.55,3.0,4.0,15.0,4.0,0.0,0.76,364.0,0.0,5.0,6.0,1.0,5.0,10.0,481.0,4.0,8734
0.48,3.0,8.0,14.0,2.0,2.0,0.76,379.0,0.0,8.0,9.0,4.0,8.0,16.0,499.0,4.0,0.52,2.0,4.0,5.0,4.0,3.0,0.76,403.0,0.0,6.0,6.0,2.0,4.0,10.0,532.0,2.0,8732
0.62,4.0,8.0,14.0,1.0,0.0,0.84,450.0,0.0,15.0,14.0,6.0,9.0,24.0,535.0,2.0,0.38,0.0,4.0,8.0,6.0,0.0,0.76,242.0,0.0,2.0,3.0,1.0,2.0,4.0,319.0,2.0,8731
0.43,6.0,11.0,10.0,4.0,3.0,0.88,460.0,0.0,8.0,6.0,2.0,6.0,14.0,522.0,2.0,0.57,4.0,8.0,6.0,2.0,1.0,0.9,630.0,0.0,10.0,7.0,4.0,5.0,15.0,700.0,2.0,8728
0.52,2.0,3.0,17.0,1.0,1.0,0.76,299.0,0.0,9.0,7.0,6.0,6.0,15.0,395.0,3.0,0.48,2.0,4.0,15.0,4.0,0.0,0.73,252.0,0.0,4.0,5.0,1.0,4.0,8.0,347.0,2.0,8729
0.38,3.0,7.0,13.0,0.0,3.0,0.74,258.0,0.0,8.0,9.0,3.0,7.0,15.0,349.0,3.0,0.62,4.0,1.0,23.0,1.0,0.0,0.82,484.0,0.0,4.0,4.0,2.0,6.0,10.0,591.0,2.0,8730
0.5,4.0,6.0,8.0,3.0,3.0,0.9,503.0,0.0,9.0,7.0,5.0,7.0,16.0,562.0,2.0,0.5,1.0,8.0,6.0,2.0,0.0,0.87,496.0,0.0,6.0,4.0,3.0,2.0,8.0,570.0,0.0,8727
0.42,0.0,7.0,14.0,1.0,8.0,0.67,223.0,1.0,4.0,6.0,1.0,3.0,7.0,334.0,4.0,0.58,2.0,2.0,13.0,1.0,1.0,0.75,351.0,0.0,4.0,7.0,1.0,6.0,10.0,468.0,2.0,8726
0.74,4.0,10.0,7.0,0.0,2.0,0.91,635.0,0.0,14.0,8.0,9.0,7.0,21.0,699.0,1.0,0.26,0.0,2.0,10.0,5.0,3.0,0.74,180.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,1.0,8725
0.54,2.0,6.0,14.0,5.0,1.0,0.81,374.0,0.0,6.0,7.0,3.0,6.0,12.0,464.0,2.0,0.46,2.0,1.0,21.0,3.0,3.0,0.78,317.0,0.0,11.0,3.0,8.0,2.0,13.0,404.0,2.0,8724
0.26,2.0,2.0,9.0,3.0,1.0,0.67,183.0,0.0,7.0,5.0,3.0,3.0,10.0,272.0,1.0,0.74,2.0,7.0,12.0,2.0,1.0,0.88,675.0,0.0,12.0,7.0,4.0,1.0,13.0,768.0,2.0,8716
0.38,4.0,0.0,17.0,2.0,3.0,0.79,235.0,1.0,8.0,3.0,6.0,5.0,13.0,297.0,3.0,0.62,5.0,8.0,14.0,3.0,3.0,0.81,385.0,1.0,8.0,4.0,8.0,9.0,17.0,473.0,2.0,8717
0.68,6.0,8.0,7.0,3.0,3.0,0.88,569.0,0.0,10.0,3.0,9.0,8.0,18.0,645.0,1.0,0.32,5.0,7.0,13.0,5.0,5.0,0.69,198.0,0.0,13.0,9.0,5.0,6.0,19.0,286.0,2.0,8718
0.57,2.0,7.0,10.0,0.0,2.0,0.81,429.0,0.0,11.0,7.0,6.0,5.0,15.0,527.0,0.0,0.43,1.0,3.0,10.0,5.0,6.0,0.74,298.0,0.0,3.0,3.0,1.0,2.0,5.0,403.0,1.0,8719
0.52,4.0,6.0,11.0,2.0,2.0,0.8,358.0,0.0,12.0,10.0,2.0,4.0,16.0,447.0,1.0,0.48,4.0,6.0,12.0,0.0,2.0,0.77,312.0,0.0,3.0,5.0,2.0,8.0,11.0,404.0,3.0,8720
0.59,3.0,6.0,12.0,0.0,1.0,0.83,369.0,0.0,4.0,5.0,1.0,5.0,9.0,443.0,1.0,0.41,1.0,2.0,24.0,1.0,2.0,0.7,210.0,0.0,4.0,5.0,0.0,2.0,6.0,300.0,2.0,8721
0.46,3.0,6.0,21.0,3.0,3.0,0.85,367.0,1.0,8.0,5.0,4.0,4.0,12.0,432.0,4.0,0.54,1.0,6.0,13.0,3.0,0.0,0.86,422.0,0.0,4.0,3.0,4.0,4.0,8.0,491.0,3.0,8722
0.56,3.0,6.0,19.0,4.0,1.0,0.77,366.0,0.0,6.0,4.0,2.0,3.0,9.0,474.0,3.0,0.44,3.0,5.0,14.0,2.0,3.0,0.7,262.0,0.0,9.0,7.0,5.0,6.0,15.0,372.0,4.0,8723
0.33,1.0,2.0,10.0,5.0,4.0,0.67,190.0,0.0,5.0,2.0,3.0,1.0,6.0,284.0,4.0,0.67,1.0,3.0,11.0,3.0,1.0,0.83,474.0,0.0,10.0,6.0,7.0,5.0,14.0,568.0,1.0,8715
0.44,2.0,4.0,22.0,1.0,2.0,0.72,247.0,0.0,5.0,2.0,6.0,5.0,10.0,345.0,6.0,0.56,2.0,2.0,20.0,5.0,1.0,0.72,315.0,1.0,3.0,3.0,1.0,3.0,6.0,436.0,4.0,8714
0.63,8.0,4.0,13.0,0.0,3.0,0.88,491.0,0.0,7.0,7.0,6.0,14.0,21.0,560.0,2.0,0.37,0.0,1.0,7.0,6.0,6.0,0.75,257.0,1.0,1.0,4.0,1.0,4.0,5.0,343.0,4.0,8713
0.53,4.0,7.0,15.0,2.0,2.0,0.74,288.0,0.0,8.0,7.0,2.0,5.0,13.0,390.0,3.0,0.47,1.0,1.0,13.0,2.0,1.0,0.76,271.0,0.0,4.0,3.0,2.0,2.0,6.0,358.0,5.0,8712
0.53,4.0,11.0,19.0,0.0,1.0,0.75,313.0,0.0,14.0,10.0,8.0,8.0,22.0,415.0,2.0,0.47,2.0,4.0,18.0,6.0,2.0,0.75,276.0,0.0,5.0,7.0,1.0,5.0,10.0,370.0,2.0,8708
0.39,2.0,4.0,11.0,3.0,4.0,0.77,303.0,0.0,8.0,5.0,6.0,5.0,13.0,393.0,1.0,0.61,2.0,10.0,9.0,5.0,3.0,0.85,532.0,0.0,6.0,4.0,5.0,5.0,11.0,627.0,1.0,8709
0.46,2.0,8.0,11.0,2.0,7.0,0.79,329.0,0.0,8.0,4.0,10.0,8.0,16.0,418.0,1.0,0.54,3.0,4.0,8.0,5.0,1.0,0.81,392.0,0.0,4.0,2.0,2.0,3.0,7.0,483.0,2.0,8710
0.48,4.0,6.0,21.0,0.0,0.0,0.65,227.0,0.0,9.0,5.0,6.0,6.0,15.0,351.0,2.0,0.52,6.0,5.0,7.0,5.0,9.0,0.67,261.0,0.0,6.0,3.0,2.0,5.0,11.0,387.0,0.0,8711
0.4,3.0,3.0,10.0,3.0,2.0,0.8,359.0,0.0,3.0,1.0,0.0,1.0,4.0,449.0,3.0,0.6,0.0,3.0,17.0,0.0,4.0,0.88,588.0,0.0,5.0,8.0,4.0,7.0,12.0,672.0,1.0,8707
0.49,3.0,8.0,13.0,2.0,0.0,0.8,352.0,0.0,15.0,7.0,8.0,3.0,18.0,439.0,2.0,0.51,5.0,2.0,10.0,5.0,1.0,0.83,371.0,0.0,8.0,5.0,3.0,5.0,13.0,448.0,3.0,8706
0.52,0.0,3.0,12.0,5.0,3.0,0.84,412.0,1.0,11.0,8.0,7.0,4.0,15.0,488.0,2.0,0.48,2.0,7.0,10.0,3.0,3.0,0.82,347.0,0.0,7.0,4.0,6.0,5.0,12.0,423.0,2.0,8705
0.43,1.0,2.0,7.0,2.0,1.0,0.84,355.0,1.0,5.0,4.0,5.0,6.0,10.0,422.0,2.0,0.57,2.0,8.0,15.0,4.0,2.0,0.89,473.0,0.0,7.0,7.0,4.0,7.0,13.0,534.0,5.0,8704
0.39,1.0,4.0,15.0,5.0,1.0,0.73,255.0,0.0,8.0,3.0,7.0,3.0,11.0,351.0,3.0,0.61,2.0,6.0,8.0,3.0,0.0,0.84,451.0,0.0,8.0,6.0,6.0,6.0,14.0,534.0,1.0,8703
0.5,4.0,1.0,13.0,2.0,0.0,0.85,442.0,0.0,9.0,3.0,6.0,4.0,13.0,522.0,3.0,0.5,4.0,7.0,6.0,3.0,2.0,0.81,420.0,0.0,8.0,5.0,3.0,4.0,12.0,516.0,1.0,8698
0.45,3.0,4.0,11.0,3.0,2.0,0.8,284.0,1.0,7.0,3.0,6.0,5.0,12.0,357.0,4.0,0.55,3.0,4.0,19.0,3.0,4.0,0.82,357.0,0.0,8.0,6.0,6.0,7.0,15.0,433.0,3.0,8699
0.45,3.0,7.0,15.0,2.0,1.0,0.81,350.0,0.0,6.0,2.0,7.0,6.0,12.0,430.0,1.0,0.55,1.0,1.0,12.0,5.0,1.0,0.85,445.0,0.0,5.0,4.0,4.0,4.0,9.0,522.0,1.0,8700
0.6,3.0,6.0,8.0,1.0,0.0,0.87,535.0,0.0,11.0,6.0,6.0,4.0,15.0,618.0,1.0,0.4,1.0,2.0,15.0,2.0,3.0,0.79,324.0,1.0,6.0,3.0,2.0,0.0,6.0,410.0,7.0,8701
0.41,2.0,1.0,16.0,5.0,2.0,0.74,233.0,0.0,5.0,4.0,5.0,6.0,11.0,316.0,2.0,0.59,7.0,8.0,14.0,4.0,1.0,0.83,370.0,0.0,10.0,4.0,6.0,8.0,17.0,447.0,3.0,8702
0.51,2.0,2.0,17.0,1.0,5.0,0.82,431.0,0.0,16.0,17.0,10.0,13.0,29.0,527.0,3.0,0.49,1.0,3.0,10.0,8.0,3.0,0.77,385.0,1.0,1.0,2.0,1.0,3.0,4.0,500.0,5.0,8697
0.54,3.0,3.0,13.0,5.0,0.0,0.82,401.0,0.0,5.0,4.0,2.0,4.0,9.0,489.0,2.0,0.46,4.0,6.0,14.0,2.0,1.0,0.83,335.0,0.0,12.0,6.0,6.0,4.0,16.0,403.0,3.0,8696
0.61,1.0,5.0,9.0,1.0,2.0,0.91,587.0,0.0,11.0,6.0,10.0,6.0,17.0,646.0,1.0,0.39,3.0,4.0,10.0,6.0,2.0,0.88,349.0,0.0,3.0,3.0,2.0,5.0,8.0,396.0,0.0,8695
0.66,4.0,5.0,12.0,2.0,1.0,0.9,628.0,0.0,12.0,5.0,6.0,4.0,15.0,698.0,2.0,0.34,1.0,2.0,13.0,4.0,0.0,0.79,276.0,0.0,2.0,2.0,3.0,4.0,6.0,349.0,3.0,8694
0.36,2.0,5.0,13.0,5.0,1.0,0.83,257.0,1.0,5.0,6.0,2.0,5.0,10.0,308.0,1.0,0.64,5.0,9.0,6.0,2.0,2.0,0.88,490.0,0.0,13.0,8.0,11.0,11.0,24.0,555.0,0.0,8693
0.42,3.0,8.0,15.0,2.0,0.0,0.71,234.0,0.0,7.0,5.0,3.0,4.0,11.0,330.0,5.0,0.58,4.0,4.0,14.0,2.0,3.0,0.77,357.0,0.0,6.0,6.0,3.0,7.0,13.0,461.0,1.0,8688
0.45,1.0,3.0,8.0,7.0,2.0,0.73,270.0,1.0,5.0,3.0,3.0,2.0,7.0,368.0,2.0,0.55,5.0,7.0,16.0,1.0,1.0,0.8,344.0,0.0,13.0,4.0,10.0,6.0,19.0,429.0,6.0,8689
0.42,4.0,6.0,7.0,5.0,2.0,0.78,314.0,0.0,8.0,7.0,2.0,5.0,13.0,403.0,3.0,0.58,8.0,9.0,8.0,1.0,4.0,0.85,471.0,0.0,15.0,6.0,6.0,5.0,20.0,554.0,2.0,8690
0.63,3.0,4.0,10.0,0.0,1.0,0.89,633.0,0.0,11.0,11.0,5.0,8.0,19.0,714.0,1.0,0.37,0.0,2.0,20.0,3.0,1.0,0.78,313.0,0.0,4.0,3.0,2.0,1.0,5.0,403.0,4.0,8691
0.3,0.0,1.0,16.0,3.0,4.0,0.71,162.0,0.0,4.0,2.0,4.0,2.0,6.0,228.0,2.0,0.7,6.0,4.0,22.0,2.0,1.0,0.88,442.0,0.0,2.0,3.0,3.0,10.0,12.0,504.0,2.0,8692
0.35,5.0,9.0,7.0,0.0,6.0,0.75,226.0,0.0,11.0,5.0,7.0,6.0,17.0,302.0,1.0,0.65,0.0,6.0,21.0,6.0,0.0,0.82,473.0,0.0,1.0,2.0,0.0,1.0,2.0,577.0,1.0,8687
0.44,6.0,9.0,20.0,0.0,4.0,0.69,255.0,0.0,4.0,4.0,2.0,8.0,12.0,369.0,4.0,0.56,2.0,3.0,9.0,3.0,3.0,0.77,359.0,0.0,6.0,6.0,1.0,3.0,9.0,468.0,1.0,8686
0.56,4.0,6.0,17.0,5.0,1.0,0.85,433.0,0.0,10.0,7.0,3.0,4.0,14.0,508.0,1.0,0.44,2.0,3.0,7.0,2.0,1.0,0.82,321.0,0.0,7.0,6.0,5.0,6.0,13.0,392.0,1.0,8685
0.73,3.0,16.0,9.0,3.0,4.0,0.89,623.0,0.0,12.0,6.0,8.0,5.0,17.0,703.0,1.0,0.27,4.0,2.0,5.0,7.0,3.0,0.7,181.0,0.0,6.0,4.0,5.0,7.0,13.0,260.0,2.0,8684
0.55,1.0,2.0,14.0,5.0,0.0,0.78,345.0,0.0,6.0,3.0,3.0,1.0,7.0,441.0,1.0,0.45,1.0,7.0,14.0,2.0,1.0,0.74,252.0,0.0,10.0,6.0,7.0,4.0,14.0,340.0,4.0,8679
0.35,2.0,2.0,12.0,5.0,0.0,0.61,172.0,0.0,5.0,1.0,3.0,1.0,6.0,284.0,1.0,0.65,2.0,9.0,15.0,0.0,1.0,0.81,413.0,0.0,12.0,9.0,7.0,6.0,18.0,507.0,3.0,8680
0.65,3.0,11.0,15.0,1.0,1.0,0.79,359.0,1.0,8.0,11.0,0.0,6.0,14.0,453.0,3.0,0.35,3.0,5.0,17.0,0.0,1.0,0.58,145.0,0.0,7.0,9.0,2.0,7.0,14.0,250.0,4.0,8681
0.64,2.0,4.0,16.0,3.0,2.0,0.81,402.0,0.0,12.0,5.0,11.0,6.0,18.0,496.0,2.0,0.36,2.0,6.0,14.0,8.0,2.0,0.67,185.0,0.0,4.0,4.0,4.0,6.0,10.0,276.0,5.0,8682
0.58,3.0,3.0,15.0,4.0,0.0,0.77,333.0,0.0,6.0,7.0,1.0,5.0,11.0,434.0,2.0,0.42,2.0,5.0,17.0,1.0,0.0,0.71,227.0,0.0,10.0,6.0,5.0,3.0,13.0,318.0,2.0,8683
0.48,8.0,3.0,21.0,1.0,3.0,0.83,367.0,1.0,14.0,11.0,5.0,10.0,24.0,441.0,5.0,0.52,1.0,8.0,10.0,4.0,1.0,0.82,371.0,1.0,2.0,2.0,2.0,3.0,5.0,454.0,6.0,8678
0.46,3.0,4.0,10.0,0.0,0.0,0.87,423.0,1.0,4.0,4.0,2.0,5.0,9.0,488.0,2.0,0.54,4.0,3.0,13.0,2.0,1.0,0.89,498.0,0.0,1.0,3.0,0.0,6.0,7.0,562.0,2.0,8676
0.35,3.0,3.0,13.0,7.0,0.0,0.79,324.0,0.0,6.0,6.0,2.0,5.0,11.0,408.0,2.0,0.65,4.0,12.0,6.0,2.0,4.0,0.89,657.0,0.0,7.0,4.0,9.0,10.0,17.0,740.0,2.0,8677
0.66,2.0,11.0,13.0,2.0,1.0,0.91,538.0,0.0,10.0,11.0,13.0,16.0,26.0,593.0,0.0,0.34,5.0,5.0,11.0,11.0,2.0,0.83,237.0,0.0,4.0,1.0,3.0,5.0,9.0,284.0,2.0,8675
0.59,2.0,7.0,10.0,0.0,1.0,0.85,448.0,0.0,6.0,9.0,2.0,7.0,13.0,526.0,1.0,0.41,1.0,3.0,11.0,1.0,1.0,0.79,283.0,1.0,3.0,1.0,2.0,1.0,4.0,358.0,3.0,8674
0.55,2.0,6.0,9.0,2.0,3.0,0.88,498.0,0.0,11.0,5.0,10.0,6.0,17.0,566.0,2.0,0.45,2.0,1.0,7.0,5.0,3.0,0.82,377.0,0.0,4.0,5.0,3.0,6.0,10.0,459.0,1.0,8668
0.31,1.0,5.0,17.0,4.0,0.0,0.66,184.0,0.0,4.0,1.0,4.0,2.0,6.0,280.0,3.0,0.69,5.0,11.0,14.0,3.0,2.0,0.84,499.0,0.0,8.0,3.0,4.0,4.0,12.0,596.0,1.0,8669
0.23,2.0,2.0,13.0,1.0,1.0,0.63,140.0,0.0,3.0,1.0,5.0,5.0,8.0,221.0,1.0,0.77,4.0,4.0,11.0,4.0,1.0,0.9,655.0,0.0,7.0,7.0,1.0,5.0,12.0,724.0,0.0,8670
0.7,2.0,6.0,3.0,3.0,2.0,0.89,783.0,0.0,8.0,8.0,9.0,11.0,19.0,884.0,0.0,0.3,2.0,9.0,9.0,7.0,1.0,0.73,255.0,0.0,3.0,3.0,4.0,6.0,9.0,348.0,0.0,8671
0.44,5.0,5.0,10.0,2.0,5.0,0.82,323.0,0.0,8.0,5.0,6.0,8.0,16.0,393.0,1.0,0.56,0.0,3.0,11.0,3.0,0.0,0.84,407.0,1.0,5.0,6.0,3.0,4.0,9.0,483.0,4.0,8672
0.39,7.0,10.0,9.0,5.0,2.0,0.78,272.0,0.0,11.0,8.0,5.0,9.0,20.0,347.0,0.0,0.61,1.0,2.0,10.0,4.0,3.0,0.84,451.0,0.0,5.0,2.0,5.0,3.0,8.0,535.0,2.0,8673
0.39,3.0,10.0,12.0,3.0,2.0,0.77,255.0,2.0,8.0,7.0,4.0,7.0,14.0,330.0,5.0,0.61,2.0,4.0,13.0,3.0,1.0,0.86,437.0,0.0,10.0,7.0,6.0,5.0,15.0,509.0,4.0,8666
0.4,5.0,5.0,14.0,6.0,2.0,0.74,258.0,0.0,7.0,8.0,3.0,9.0,16.0,350.0,1.0,0.6,2.0,9.0,8.0,3.0,3.0,0.85,430.0,0.0,7.0,6.0,6.0,8.0,14.0,507.0,1.0,8667
0.54,0.0,6.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,0.0,0.46,0.0,3.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,0.0,28004
0.57,0.0,4.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.43,0.0,3.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,28003
0.6,0.0,2.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,11.0,0.0,0.0,0.4,0.0,6.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,13.0,0.0,0.0,28002
0.43,0.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,10.0,0.0,0.0,0.57,0.0,2.0,13.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.0,0.0,28001
0.57,0.0,11.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,20.0,0.0,0.0,0.43,0.0,3.0,19.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,28000
0.68,0.0,6.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,14.0,0.0,0.0,0.32,0.0,2.0,22.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,27999
0.6,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,11.0,0.0,0.0,0.4,0.0,4.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,14.0,0.0,0.0,27998
0.54,0.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,13.0,0.0,0.0,0.46,0.0,3.0,21.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,27997
0.52,5.0,4.0,17.0,5.0,3.0,0.68,261.0,0.0,6.0,6.0,3.0,8.0,14.0,382.0,0.0,0.48,1.0,2.0,17.0,2.0,0.0,0.68,235.0,0.0,5.0,3.0,5.0,4.0,9.0,346.0,1.0,9887
0.47,6.0,5.0,25.0,4.0,2.0,0.82,365.0,0.0,16.0,10.0,6.0,6.0,22.0,445.0,3.0,0.53,0.0,2.0,13.0,5.0,1.0,0.84,418.0,1.0,1.0,1.0,4.0,4.0,5.0,499.0,2.0,9886
0.52,7.0,5.0,12.0,3.0,3.0,0.82,376.0,0.0,12.0,4.0,5.0,4.0,16.0,456.0,3.0,0.48,1.0,4.0,11.0,3.0,1.0,0.8,323.0,0.0,8.0,6.0,6.0,5.0,13.0,402.0,1.0,9885
0.52,0.0,6.0,15.0,1.0,0.0,0.84,374.0,0.0,8.0,7.0,6.0,5.0,13.0,444.0,2.0,0.48,2.0,0.0,15.0,4.0,2.0,0.78,330.0,1.0,4.0,4.0,3.0,5.0,9.0,425.0,4.0,9884
0.62,1.0,7.0,14.0,5.0,6.0,0.83,514.0,1.0,8.0,4.0,4.0,1.0,9.0,617.0,2.0,0.38,1.0,3.0,12.0,3.0,0.0,0.72,271.0,0.0,7.0,2.0,6.0,2.0,9.0,378.0,4.0,9883
0.63,3.0,7.0,16.0,2.0,1.0,0.8,425.0,0.0,10.0,8.0,2.0,3.0,13.0,532.0,1.0,0.37,2.0,6.0,15.0,2.0,1.0,0.62,189.0,1.0,6.0,4.0,2.0,2.0,8.0,303.0,5.0,9882
0.6,5.0,8.0,16.0,0.0,2.0,0.89,591.0,0.0,9.0,8.0,2.0,7.0,15.0,667.0,2.0,0.4,1.0,0.0,15.0,1.0,1.0,0.84,362.0,0.0,2.0,2.0,0.0,1.0,3.0,433.0,1.0,9881
0.31,1.0,4.0,16.0,5.0,2.0,0.78,228.0,0.0,8.0,5.0,6.0,4.0,12.0,292.0,5.0,0.69,4.0,4.0,12.0,5.0,2.0,0.89,574.0,1.0,9.0,4.0,8.0,7.0,16.0,645.0,3.0,9880
0.41,4.0,11.0,18.0,1.0,2.0,0.78,247.0,0.0,7.0,7.0,3.0,7.0,14.0,318.0,1.0,0.59,5.0,6.0,14.0,2.0,1.0,0.82,388.0,0.0,7.0,2.0,1.0,1.0,8.0,472.0,3.0,9879
0.55,3.0,3.0,16.0,5.0,2.0,0.77,353.0,0.0,6.0,3.0,4.0,4.0,10.0,461.0,2.0,0.45,3.0,7.0,15.0,4.0,5.0,0.72,259.0,0.0,6.0,4.0,6.0,7.0,13.0,360.0,3.0,9878
0.6,2.0,9.0,12.0,1.0,2.0,0.87,426.0,0.0,12.0,4.0,9.0,3.0,15.0,489.0,2.0,0.4,2.0,4.0,22.0,6.0,2.0,0.78,247.0,0.0,2.0,3.0,1.0,4.0,6.0,315.0,2.0,9877
0.45,0.0,4.0,13.0,1.0,1.0,0.82,319.0,0.0,7.0,7.0,3.0,3.0,10.0,387.0,2.0,0.55,1.0,6.0,9.0,1.0,2.0,0.84,388.0,0.0,5.0,7.0,1.0,5.0,9.0,464.0,2.0,9876
0.26,6.0,1.0,12.0,9.0,1.0,0.73,193.0,0.0,5.0,3.0,2.0,6.0,11.0,264.0,2.0,0.74,7.0,14.0,10.0,2.0,0.0,0.9,659.0,0.0,15.0,5.0,11.0,8.0,23.0,730.0,3.0,9875
0.44,4.0,2.0,11.0,2.0,3.0,0.8,275.0,0.0,10.0,7.0,4.0,5.0,15.0,345.0,3.0,0.56,2.0,3.0,15.0,3.0,1.0,0.82,356.0,0.0,6.0,3.0,2.0,1.0,7.0,432.0,4.0,9873
0.57,6.0,6.0,11.0,2.0,0.0,0.85,335.0,1.0,14.0,13.0,5.0,10.0,24.0,395.0,1.0,0.43,2.0,5.0,12.0,3.0,7.0,0.78,244.0,0.0,7.0,5.0,4.0,4.0,11.0,311.0,2.0,9874
0.62,2.0,4.0,11.0,1.0,2.0,0.88,521.0,0.0,5.0,5.0,4.0,6.0,11.0,589.0,4.0,0.38,0.0,2.0,9.0,3.0,0.0,0.8,289.0,0.0,3.0,2.0,6.0,5.0,8.0,361.0,1.0,9872
0.56,5.0,4.0,14.0,3.0,2.0,0.73,313.0,1.0,7.0,4.0,5.0,7.0,14.0,428.0,3.0,0.44,2.0,3.0,11.0,5.0,5.0,0.67,228.0,0.0,4.0,3.0,4.0,5.0,9.0,339.0,1.0,9870
0.59,4.0,9.0,10.0,7.0,0.0,0.76,376.0,0.0,9.0,9.0,2.0,6.0,15.0,496.0,3.0,0.41,1.0,1.0,14.0,1.0,4.0,0.7,247.0,0.0,8.0,3.0,8.0,4.0,12.0,355.0,3.0,9871
